year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,3,1,1232,-3,1521,-45,DL,N3749D,2174,JFK,SLC,259,1990,12,32
2013,1,22,813,6,1017,7,B6,N266JB,219,JFK,CLT,104,541,8,13
2013,4,20,1525,-5,1905,16,B6,N583JB,137,JFK,RSW,184,1074,15,25
2013,6,8,723,-2,1042,2,AA,N5FEAA,443,JFK,MIA,169,1089,7,23
2013,10,22,1749,79,2058,48,VX,N836VA,27,JFK,SFO,347,2586,17,49
2013,1,18,1603,153,1838,153,DL,N373DA,2043,JFK,ATL,112,760,16,3
2013,1,15,753,-7,923,6,US,N770UW,2165,LGA,DCA,61,214,7,53
2013,4,10,1441,-1,1738,-11,UA,N77525,1164,EWR,FLL,153,1065,14,41
2013,6,7,1803,18,2059,16,DL,N916DL,1585,LGA,MCO,140,950,18,3
2013,8,10,1037,-4,1150,-7,EV,N14907,4510,EWR,MKE,121,725,10,37
2013,5,16,621,-9,906,-7,US,N544UW,19,JFK,PHX,291,2153,6,21
2013,3,11,1600,-5,1725,-25,EV,N738EV,5486,LGA,PIT,56,335,16,0
2013,12,11,1836,-2,2153,-21,UA,N590UA,389,JFK,SFO,342,2586,18,36
2013,9,26,1155,-5,1350,-35,UA,N810UA,998,EWR,PHX,276,2133,11,55
2013,8,13,2003,-7,2124,-10,B6,N354JB,418,JFK,BOS,34,187,20,3
2013,7,29,906,51,1111,41,9E,N933XJ,3538,JFK,MSP,156,1029,9,6
2013,10,15,1706,201,1958,205,B6,N618JB,581,JFK,HOU,192,1428,17,6
2013,12,4,2136,-9,2232,-21,EV,N15555,4625,EWR,DCA,40,199,21,36
2013,9,17,1111,-4,1354,-14,DL,N389DA,1275,JFK,SLC,258,1990,11,11
2013,4,2,1616,81,1821,101,MQ,N694MQ,4172,JFK,CLE,87,425,16,16
2013,2,24,1006,8,1106,3,9E,N8488D,3884,JFK,PHL,27,94,10,6
2013,11,11,749,-1,1007,-5,EV,N41104,4407,EWR,OMA,180,1134,7,49
2013,12,23,1225,25,1335,20,MQ,N806MQ,3386,JFK,DCA,53,213,12,25
2013,6,18,2347,62,44,47,B6,N339JB,22,JFK,SYR,41,209,23,47
2013,4,18,2054,124,2314,98,B6,N608JB,527,EWR,MCO,121,937,20,54
2013,1,9,1207,7,1451,-19,AA,N332AA,3,JFK,LAX,326,2475,12,7
2013,7,25,1618,8,1815,15,AA,N547AA,343,LGA,ORD,110,733,16,18
2013,12,26,804,-1,1058,-13,DL,N309DE,2017,JFK,TPA,156,1005,8,4
2013,2,23,840,-10,1034,-1,MQ,N719MQ,4558,LGA,CLE,91,419,8,40
2013,8,3,1806,1,1915,-17,DL,N359NB,2383,LGA,PWM,45,269,18,6
2013,10,21,815,-5,1151,-39,AA,N5EVAA,1357,JFK,SJU,195,1598,8,15
2013,4,16,616,11,813,13,MQ,N738MQ,4401,LGA,DTW,94,502,6,16
2013,9,22,1253,-7,1401,-18,EV,N26545,5797,EWR,RIC,50,277,12,53
2013,11,17,1744,44,1922,42,WN,N209WN,2960,LGA,BNA,124,764,17,44
2013,9,5,841,-4,1037,-16,US,N721UW,2071,LGA,CLT,87,544,8,41
2013,5,9,1001,2,1127,10,EV,N14998,4187,EWR,BNA,108,748,10,1
2013,3,9,1527,-3,1821,-49,AA,N376AA,85,JFK,SFO,334,2586,15,27
2013,12,15,1338,-7,1651,-5,DL,N963DL,1779,LGA,FLL,169,1076,13,38
2013,8,26,724,-6,958,-27,AA,N3DRAA,1757,JFK,TPA,133,1005,7,24
2013,10,1,1719,-10,1828,-32,EV,N13913,4195,EWR,BNA,103,748,17,19
2013,12,30,2015,0,2330,8,UA,N483UA,217,EWR,TPA,168,997,20,15
2013,8,5,720,0,1008,-17,AS,N536AS,15,EWR,SEA,331,2402,7,20
2013,5,7,545,-5,834,-11,UA,N24715,1077,EWR,MIA,150,1085,5,45
2013,5,21,1833,18,2050,5,DL,N304DQ,926,EWR,ATL,99,746,18,33
2013,5,5,1458,-2,1619,0,US,N952UW,2179,LGA,DCA,45,214,14,58
2013,5,2,625,1,728,-18,UA,N13716,1686,EWR,BOS,43,200,6,25
2013,9,30,1141,-4,1353,-7,DL,N336NB,401,EWR,ATL,103,746,11,41
2013,4,19,817,-3,947,7,MQ,N537MQ,4655,LGA,BNA,129,764,8,17
2013,2,18,1926,-4,2032,-22,YV,N515MJ,3761,LGA,IAD,45,229,19,26
2013,4,15,1056,-7,1357,-15,UA,N427UA,500,EWR,LAX,335,2454,10,56
2013,6,26,1627,-2,1827,4,EV,N11565,5818,EWR,MEM,142,946,16,27
2013,10,25,1656,11,2023,8,B6,N589JB,415,JFK,SFO,345,2586,16,56
2013,11,29,835,-5,1150,-5,UA,N29717,1496,EWR,SNA,353,2434,8,35
2013,6,28,904,5,1147,-4,UA,N459UA,560,LGA,IAH,185,1416,9,4
2013,1,2,1619,4,1839,14,DL,N988DL,2231,LGA,DTW,97,502,16,19
2013,9,9,1853,-6,2114,-12,FL,N955AT,685,LGA,ATL,101,762,18,53
2013,10,2,1403,4,1550,-12,EV,N11193,4193,EWR,MSP,151,1008,14,3
2013,11,30,2248,-2,2351,-5,B6,N193JB,1816,JFK,SYR,41,209,22,48
2013,4,3,1754,-5,2046,-3,B6,N591JB,391,LGA,MCO,139,950,17,54
2013,12,30,1329,4,1703,15,UA,N13110,1420,EWR,LAX,334,2454,13,29
2013,11,19,737,97,848,89,EV,N14904,6177,EWR,IAD,47,212,7,37
2013,11,7,1450,-5,1622,-8,MQ,N625MQ,3231,JFK,PIT,71,340,14,50
2013,6,19,2239,-6,2340,-21,B6,N279JB,128,JFK,BTV,48,266,22,39
2013,5,30,1534,19,1908,52,UA,N14115,1584,EWR,LAX,353,2454,15,34
2013,4,23,755,-10,1047,-18,DL,N957DL,1109,LGA,TPA,140,1010,7,55
2013,6,22,2131,6,2241,-5,B6,N351JB,618,JFK,BOS,43,187,21,31
2013,6,19,1420,-5,1539,-11,B6,N229JB,8,JFK,BUF,59,301,14,20
2013,6,1,1605,-9,1801,-22,EV,N13968,4272,EWR,SAV,93,708,16,5
2013,9,8,1632,6,1845,-25,UA,N14121,1554,EWR,IAH,172,1400,16,32
2013,1,18,1544,-1,1841,-16,UA,N76502,1200,EWR,SAN,339,2425,15,44
2013,1,10,809,-6,947,-11,9E,N914XJ,3521,JFK,ORD,127,740,8,9
2013,8,29,1745,20,1943,10,EV,N16999,5678,EWR,CVG,87,569,17,45
2013,1,12,828,-2,953,-22,AA,N486AA,313,LGA,ORD,123,733,8,28
2013,4,27,1723,13,1855,-20,AA,N3FUAA,1351,JFK,ORD,121,740,17,23
2013,9,6,809,-8,1118,-9,B6,N568JB,929,JFK,RSW,153,1074,8,9
2013,2,26,1756,-9,1917,-4,B6,N236JB,1016,JFK,BOS,39,187,17,56
2013,8,29,702,2,820,-15,WN,N260WN,329,EWR,STL,119,872,7,2
2013,9,27,652,-4,845,-24,EV,N12900,4122,EWR,SDF,97,642,6,52
2013,8,26,810,-5,1012,-18,9E,N909XJ,3538,JFK,MSP,146,1029,8,10
2013,9,5,1630,11,1901,-18,B6,N639JB,283,JFK,MCO,126,944,16,30
2013,4,23,1456,1,1831,11,AA,N393AA,1769,JFK,MIA,150,1089,14,56
2013,5,5,1953,-12,2132,-28,MQ,N721MQ,4555,LGA,CMH,73,479,19,53
2013,10,3,1239,-6,1521,-19,WN,N440LV,3616,EWR,HOU,193,1411,12,39
2013,7,26,1110,-7,1330,-5,UA,N419UA,405,LGA,DEN,217,1620,11,10
2013,1,3,1554,3,1653,-14,UA,N37253,1580,EWR,BOS,41,200,15,54
2013,12,30,1749,49,2053,39,UA,N35204,1128,LGA,IAH,211,1416,17,49
2013,4,13,1456,-4,1749,-9,DL,N6714Q,2181,LGA,MCO,142,950,14,56
2013,5,12,1848,-7,2013,-28,EV,N713EV,5562,LGA,BGR,49,378,18,48
2013,10,29,1744,-11,2051,15,DL,N382DA,1629,JFK,LAS,342,2248,17,44
2013,11,24,654,-6,816,-34,AA,N592AA,305,LGA,ORD,120,733,6,54
2013,2,27,1856,36,2151,1,AA,N3GDAA,119,EWR,LAX,321,2454,18,56
2013,8,17,1938,8,2152,-18,DL,N357NW,2041,JFK,ATL,113,760,19,38
2013,12,17,1109,14,1406,-3,DL,N3749D,457,JFK,SLC,278,1990,11,9
2013,1,1,1850,0,2142,1,9E,N908XJ,3364,JFK,MSY,207,1182,18,50
2013,7,23,1035,60,1315,54,B6,N633JB,223,JFK,LAX,312,2475,10,35
2013,5,29,927,12,1247,32,VX,N855VA,161,EWR,LAX,322,2454,9,27
2013,6,13,631,1,755,-5,B6,N296JB,905,JFK,ORD,119,740,6,31
2013,6,24,706,1,933,-32,UA,N27213,1060,EWR,PDX,312,2434,7,6
2013,5,30,1848,48,2112,47,MQ,N738MQ,4413,LGA,XNA,162,1147,18,48
2013,7,19,1722,-3,2010,-12,DL,N382DA,479,EWR,SLC,259,1969,17,22
2013,9,24,1356,-3,1653,-10,B6,N760JB,213,JFK,LGB,321,2465,13,56
2013,8,17,1507,72,1658,43,EV,N14977,4160,EWR,TVC,92,644,15,7
2013,9,5,1349,-1,1614,-29,B6,N715JB,1783,JFK,MCO,122,944,13,49
2013,12,6,2246,-4,12,4,B6,N231JB,2002,JFK,BUF,65,301,22,46
2013,10,9,1157,-3,1255,-20,WN,N408WN,3330,EWR,MDW,96,711,11,57
2013,9,6,847,-5,1129,-38,UA,N24729,1496,EWR,SNA,313,2434,8,47
2013,10,18,1021,-4,1340,15,AA,N3DMAA,1131,LGA,DFW,217,1389,10,21
2013,11,26,556,-4,726,-10,UA,N446UA,219,LGA,ORD,136,733,5,56
2013,9,21,925,15,1224,4,AA,N328AA,1,JFK,LAX,328,2475,9,25
2013,10,16,552,-8,708,-9,EV,N829AS,5747,LGA,IAD,51,229,5,52
2013,4,11,752,-3,1001,-18,9E,N8923A,3607,JFK,DTW,95,509,7,52
2013,7,3,2213,44,2318,15,EV,N14950,3267,EWR,ORF,50,284,22,13
2013,4,26,2320,115,36,121,MQ,N504MQ,4660,LGA,BNA,113,764,23,20
2013,10,29,1723,-7,1953,0,EV,N751EV,5298,LGA,OMA,183,1148,17,23
2013,3,22,820,97,1035,89,UA,N479UA,311,EWR,DEN,236,1605,8,20
2013,12,4,1513,-11,1645,-4,EV,N18556,4580,EWR,MKE,128,725,15,13
2013,11,12,1341,-2,1548,-3,US,N755US,1802,JFK,CLT,102,541,13,41
2013,11,4,1259,0,1528,27,US,N188US,1791,LGA,CLT,93,544,12,59
2013,2,6,648,3,908,-10,UA,N506UA,721,LGA,DEN,239,1620,6,48
2013,11,7,1627,16,1928,13,B6,N658JB,753,JFK,PBI,153,1028,16,27
2013,4,3,1953,-2,2138,28,AA,N3GJAA,1762,JFK,BOS,43,187,19,53
2013,5,3,1338,-4,1447,-2,EV,N16951,3832,EWR,PWM,50,284,13,38
2013,2,12,600,-1,727,2,EV,N17115,4252,EWR,MKE,121,725,6,0
2013,6,16,657,-3,950,-29,B6,N652JB,671,JFK,LAX,328,2475,6,57
2013,10,1,756,-8,909,-8,EV,N16571,4866,EWR,BTV,48,266,7,56
2013,10,30,750,-5,853,-17,MQ,N817MQ,3370,JFK,DCA,41,213,7,50
2013,9,24,1040,10,1302,-12,B6,N504JB,483,JFK,MCO,125,944,10,40
2013,10,16,1756,16,2010,39,EV,N13975,3843,EWR,CMH,93,463,17,56
2013,12,27,448,-12,648,-3,US,N543UW,1895,EWR,CLT,92,529,4,48
2013,4,5,1651,-9,1746,-28,B6,N339JB,1176,EWR,BOS,35,200,16,51
2013,3,28,1555,10,1925,16,UA,N14102,132,JFK,LAX,345,2475,15,55
2013,4,10,920,-5,1039,-8,B6,N625JB,108,JFK,BUF,58,301,9,20
2013,4,11,1240,50,1408,63,MQ,N546MQ,3697,EWR,ORD,126,719,12,40
2013,5,20,749,-6,1007,3,9E,N8543F,3879,EWR,CVG,92,569,7,49
2013,5,9,1434,35,1550,30,EV,N11551,4171,EWR,MSN,120,799,14,34
2013,5,3,1258,8,1540,5,WN,N555LV,1791,EWR,HOU,201,1411,12,58
2013,2,16,1339,-6,1719,14,AA,N3BWAA,1073,LGA,MIA,181,1096,13,39
2013,9,25,2219,39,121,41,AA,N339AA,185,JFK,LAX,326,2475,22,19
2013,4,24,814,-11,1140,-12,UA,N505UA,397,JFK,SFO,360,2586,8,14
2013,10,12,1457,-2,1648,2,9E,N8913A,3595,JFK,RIC,57,288,14,57
2013,10,8,706,-4,1019,19,AA,N5BYAA,2493,JFK,MCO,153,944,7,6
2013,9,22,826,-4,922,-6,EV,N13908,5811,EWR,PVD,35,160,8,26
2013,5,16,1630,81,1833,89,EV,N26545,4572,EWR,GSP,106,594,16,30
2013,7,26,819,-6,1117,12,AA,N3ELAA,719,LGA,DFW,185,1389,8,19
2013,1,10,806,-3,1116,4,UA,N24211,1626,EWR,SAN,344,2425,8,6
2013,2,18,1618,40,1916,19,B6,N627JB,137,JFK,RSW,159,1074,16,18
2013,7,25,1019,19,1322,3,DL,N6704Z,1765,JFK,SFO,341,2586,10,19
2013,4,6,1709,9,2007,-8,B6,N273JB,15,JFK,FLL,148,1069,17,9
2013,5,25,1635,35,1823,28,EV,N14562,4284,EWR,GSP,86,594,16,35
2013,2,25,1634,-1,1758,-12,MQ,N532MQ,3695,EWR,ORD,115,719,16,34
2013,4,6,1622,-7,1909,-30,AA,N3JFAA,565,JFK,DFW,198,1391,16,22
2013,9,16,852,0,1155,-1,UA,N78524,1455,EWR,LAX,330,2454,8,52
2013,7,4,1656,-4,1902,-10,B6,N309JB,1119,JFK,CLT,78,541,16,56
2013,8,19,1824,-11,1949,-21,MQ,N534MQ,3674,LGA,CLE,65,419,18,24
2013,4,12,603,3,859,19,B6,N646JB,79,JFK,MCO,147,944,6,3
2013,4,25,1713,104,1838,111,EV,N48901,4583,EWR,BNA,123,748,17,13
2013,2,22,1838,-12,2052,2,AA,N481AA,2019,LGA,STL,160,888,18,38
2013,9,17,1200,0,1254,-16,WN,N968WN,295,EWR,MDW,100,711,12,0
2013,10,28,629,-3,919,-21,B6,N520JB,929,JFK,RSW,152,1074,6,29
2013,12,30,1610,10,1917,6,DL,N910DL,1785,LGA,MCO,154,950,16,10
2013,7,23,1158,-2,1301,-8,US,N952UW,2126,LGA,BOS,39,184,11,58
2013,12,22,1955,55,2242,15,UA,N73445,1152,EWR,PDX,327,2434,19,55
2013,7,12,1633,3,2006,27,B6,N507JB,423,JFK,LAX,304,2475,16,33
2013,10,7,2227,117,22,91,EV,N722EV,5209,LGA,CHS,92,641,22,27
2013,7,21,1909,14,2313,58,VX,N626VA,29,JFK,SFO,343,2586,19,9
2013,10,9,855,-5,1146,-42,DL,N721TW,431,JFK,SFO,333,2586,8,55
2013,2,22,913,-7,1041,-1,B6,N258JB,108,JFK,BUF,55,301,9,13
2013,3,1,1543,43,1739,44,MQ,N722MQ,4429,LGA,CMH,74,479,15,43
2013,1,13,1428,-2,1739,-36,DL,N721TW,2126,JFK,SFO,347,2586,14,28
2013,3,13,2053,-7,2145,-22,US,N947UW,2144,LGA,BOS,39,184,20,53
2013,9,27,952,-8,1114,-1,US,N953UW,2142,LGA,BOS,35,184,9,52
2013,9,12,2028,179,2242,175,UA,N39423,1635,EWR,PHX,275,2133,20,28
2013,5,7,2219,-6,2309,-28,EV,N600QX,5215,LGA,SYR,34,198,22,19
2013,12,27,1353,63,1523,50,9E,N296PQ,3357,LGA,BNA,123,764,13,53
2013,1,23,1237,-8,1334,-16,AA,N3ANAA,1850,JFK,BOS,39,187,12,37
2013,7,18,759,-5,1006,8,EV,N16999,4691,EWR,DAY,76,533,7,59
2013,11,1,1254,-6,1359,-11,US,N953UW,2148,LGA,BOS,43,184,12,54
2013,12,10,1001,1,1415,40,DL,N723TW,469,JFK,SFO,377,2586,10,1
2013,9,9,752,1,1003,-22,UA,N34460,1289,EWR,LAS,282,2227,7,52
2013,6,7,1309,9,1550,-5,VX,N631VA,411,JFK,LAX,312,2475,13,9
2013,11,27,728,53,910,58,EV,N13124,4424,EWR,RDU,80,416,7,28
2013,11,9,1553,-6,1737,-9,B6,N353JB,1105,JFK,ORD,132,740,15,53
2013,5,7,1754,-5,1858,-32,EV,N15912,4663,EWR,BNA,99,748,17,54
2013,5,13,2010,30,2140,10,MQ,N518MQ,3783,JFK,CMH,69,483,20,10
2013,11,7,1537,7,1920,35,AA,N357AA,85,JFK,SFO,361,2586,15,37
2013,8,3,805,-5,1037,-24,DL,N338NB,1167,JFK,TPA,140,1005,8,5
2013,11,16,1030,-5,1225,5,AA,N470AA,325,LGA,ORD,128,733,10,30
2013,3,31,2009,-6,2207,-3,MQ,N735MQ,4555,LGA,CMH,81,479,20,9
2013,4,14,1544,-1,1836,-31,DL,N916DE,1982,LGA,MIA,153,1096,15,44
2013,5,4,1154,-6,1416,-49,AA,N327AA,3,JFK,LAX,301,2475,11,54
2013,7,22,1354,-5,1550,-13,B6,N355JB,1373,JFK,CHS,90,636,13,54
2013,10,1,822,-7,1007,-20,DL,N363NB,1157,EWR,MSP,142,1008,8,22
2013,6,12,619,-1,841,19,EV,N14116,4380,EWR,MSP,169,1008,6,19
2013,5,16,954,-5,1106,-11,EV,N14972,4187,EWR,BNA,111,748,9,54
2013,10,11,759,-1,901,-3,B6,N307JB,1491,JFK,ACK,37,199,7,59
2013,8,31,622,-8,839,-25,B6,N625JB,1099,LGA,MCO,118,950,6,22
2013,12,3,1758,-1,2041,-28,DL,N339NB,2370,LGA,PBI,148,1035,17,58
2013,4,19,1444,15,1736,15,B6,N804JB,1161,LGA,PBI,144,1035,14,44
2013,2,21,1446,-6,1702,7,DL,N904DE,1231,LGA,DTW,93,502,14,46
2013,1,15,850,-5,1044,-18,EV,N691CA,4913,EWR,DTW,94,488,8,50
2013,9,6,750,-1,948,-37,UA,N73445,1289,EWR,LAS,264,2227,7,50
2013,5,10,1542,16,1823,58,EV,N14562,4093,EWR,CVG,102,569,15,42
2013,3,14,1722,3,1939,-9,UA,N561UA,509,LGA,DEN,216,1620,17,22
2013,10,15,2252,-3,5,-4,B6,N265JB,486,JFK,ROC,46,264,22,52
2013,6,26,2255,114,327,147,B6,N639JB,1103,JFK,SJU,196,1598,22,55
2013,6,26,2150,50,2254,19,AA,N595AA,371,LGA,ORD,102,733,21,50
2013,1,26,1816,51,2151,56,UA,N525UA,512,JFK,SFO,357,2586,18,16
2013,12,24,1317,17,1643,10,DL,N709TW,432,JFK,SFO,359,2586,13,17
2013,2,19,1154,20,1404,14,EV,N10156,4553,EWR,MCI,165,1092,11,54
2013,7,25,1820,45,2114,44,AA,N3EYAA,145,JFK,SAN,318,2446,18,20
2013,6,6,1355,-5,1703,-27,DL,N717TW,1565,JFK,SFO,335,2586,13,55
2013,3,11,1904,19,2037,7,MQ,N713MQ,4517,LGA,CRW,75,444,19,4
2013,3,28,608,-7,808,-12,US,N753US,829,JFK,CLT,93,541,6,8
2013,5,24,1234,49,1422,42,MQ,N528MQ,4646,LGA,MSP,136,1020,12,34
2013,1,5,1632,-5,1816,1,UA,N533UA,482,LGA,ORD,132,733,16,32
2013,4,2,1850,-6,2122,-8,DL,N368NB,1097,JFK,MSY,169,1182,18,50
2013,9,3,1404,9,1531,-11,EV,N13955,4100,EWR,MEM,133,946,14,4
2013,3,20,1153,-7,1256,-19,9E,N918XJ,3483,JFK,BOS,43,187,11,53
2013,7,29,838,13,1034,17,US,N537UW,1831,JFK,CLT,89,541,8,38
2013,8,1,930,0,1227,-7,DL,N712TW,1443,JFK,SEA,329,2422,9,30
2013,3,14,1359,9,1540,-5,MQ,N511MQ,4577,LGA,CLT,83,544,13,59
2013,11,19,650,-10,926,-25,DL,N377NW,2285,LGA,MCO,133,950,6,50
2013,10,17,1105,0,1201,-14,MQ,N515MQ,3230,JFK,DCA,38,213,11,5
2013,12,18,1707,2,2013,-2,AA,N3DJAA,67,JFK,SAN,343,2446,17,7
2013,6,30,1825,25,1923,10,US,N952UW,2138,LGA,BOS,36,184,18,25
2013,12,13,623,-7,909,-10,B6,N645JB,1099,LGA,MCO,133,950,6,23
2013,7,26,655,-5,808,-25,UA,N481UA,544,LGA,ORD,110,733,6,55
2013,11,7,1217,17,1326,11,US,N744P,2179,LGA,DCA,46,214,12,17
2013,7,9,632,-1,906,-22,UA,N75426,1701,EWR,FLL,137,1065,6,32
2013,1,17,749,-4,1000,-6,DL,N321NB,2119,LGA,MSP,173,1020,7,49
2013,11,3,1324,-5,1624,-6,B6,N657JB,1401,JFK,FLL,153,1069,13,24
2013,6,16,600,0,833,3,AA,N3JBAA,707,LGA,DFW,184,1389,6,0
2013,2,11,1239,9,1513,14,EV,N15910,3826,EWR,ATL,137,746,12,39
2013,3,1,601,1,710,-20,WN,N926WN,815,EWR,MDW,105,711,6,1
2013,5,21,658,48,815,52,EV,N17196,4527,EWR,IAD,40,212,6,58
2013,1,1,957,144,1056,123,UA,N534UA,856,EWR,BOS,37,200,9,57
2013,4,19,904,-4,1224,14,B6,N317JB,1061,JFK,AUS,237,1521,9,4
2013,11,18,956,-5,1315,-7,UA,N511UA,497,EWR,SFO,356,2565,9,56
2013,5,26,954,-1,1228,-37,WN,N7738A,2461,EWR,AUS,194,1504,9,54
2013,10,26,953,-7,1330,12,DL,N320US,954,LGA,FLL,147,1076,9,53
2013,5,17,1459,0,1727,-5,DL,N660DL,2347,LGA,ATL,103,762,14,59
2013,1,9,1423,-6,1801,7,UA,N557UA,257,JFK,SFO,375,2586,14,23
2013,2,24,2253,-2,23,26,B6,N589JB,1018,JFK,BOS,36,187,22,53
2013,1,17,1753,18,1946,24,B6,N284JB,1111,JFK,RDU,87,427,17,53
2013,6,10,2156,141,5,148,EV,N133EV,5550,EWR,DTW,77,488,21,56
2013,6,9,850,-1,1004,-8,EV,N13965,4420,EWR,ORF,52,284,8,50
2013,9,3,1122,72,1231,56,MQ,N542MQ,3670,LGA,BNA,101,764,11,22
2013,5,25,1709,9,1923,-14,DL,N666DN,1499,LGA,ATL,65,762,17,9
2013,10,28,1455,-4,1742,-14,DL,N3737C,500,JFK,LAS,319,2248,14,55
2013,7,25,559,-6,854,-11,AA,N3KEAA,1837,LGA,MIA,147,1096,5,59
2013,4,7,1905,0,2245,15,UA,N54241,1678,EWR,LAX,349,2454,19,5
2013,2,27,1144,-1,1417,7,DL,N304DQ,935,EWR,ATL,117,746,11,44
2013,6,6,553,-7,644,-11,US,N944UW,1629,LGA,PHL,32,96,5,53
2013,7,10,1629,69,2048,174,UA,N578UA,646,EWR,IAH,187,1400,16,29
2013,4,6,624,-6,831,-42,US,N667AW,362,JFK,PHX,285,2153,6,24
2013,7,19,1706,6,1847,1,UA,N76516,1424,LGA,ORD,113,733,17,6
2013,3,4,821,-3,940,-34,EV,N14959,4548,EWR,RDU,64,416,8,21
2013,10,23,1627,-2,1904,-46,DL,N379DA,1394,JFK,PDX,311,2454,16,27
2013,3,5,652,-7,937,-22,AA,N5FFAA,1815,JFK,MCO,140,944,6,52
2013,2,5,955,-4,1251,4,B6,N605JB,197,JFK,LAS,323,2248,9,55
2013,11,15,2003,-2,2143,13,EV,N14907,4224,EWR,MKE,112,725,20,3
2013,5,25,1730,-5,2032,-33,AA,N5EVAA,543,JFK,MIA,136,1089,17,30
2013,12,17,1234,2,1432,54,UA,N851UA,252,EWR,BOS,73,200,12,34
2013,11,3,1124,-6,1320,-12,US,N767UW,2021,LGA,CLT,86,544,11,24
2013,1,23,2024,37,2141,29,EV,N17115,4412,EWR,BUF,53,282,20,24
2013,11,5,753,-7,1008,-8,9E,N279PQ,2921,JFK,MSP,159,1029,7,53
2013,10,28,908,-7,1126,-28,EV,N709EV,5211,LGA,SAV,102,722,9,8
2013,1,4,1108,-7,1229,-28,EV,N391CA,5273,LGA,PIT,55,335,11,8
2013,1,20,1822,-8,2222,20,UA,N525UA,272,JFK,SFO,371,2586,18,22
2013,10,10,1114,9,1229,14,MQ,N542MQ,3230,JFK,DCA,42,213,11,14
2013,12,31,706,-4,1020,13,B6,N655JB,683,JFK,MCO,161,944,7,6
2013,10,7,823,3,1239,9,AA,N5FAAA,1357,JFK,SJU,216,1598,8,23
2013,2,13,1951,51,2121,48,EV,N13133,4157,EWR,BNA,116,748,19,51
2013,12,19,1929,-3,2254,-11,B6,N605JB,161,JFK,SMF,354,2521,19,29
2013,11,6,2126,-1,2358,-18,UA,N579UA,464,EWR,IAH,193,1400,21,26
2013,10,8,718,13,841,-4,WN,N935WN,1265,EWR,STL,125,872,7,18
2013,5,4,1357,-3,1630,0,DL,N676DL,2247,LGA,ATL,112,762,13,57
2013,10,2,1347,-12,1549,-16,B6,N267JB,1373,JFK,CHS,92,636,13,47
2013,11,26,1535,40,1740,45,MQ,N632MQ,2815,JFK,CLE,81,425,15,35
2013,7,28,1011,3,1152,-23,DL,N3762Y,2319,LGA,MSP,133,1020,10,11
2013,9,25,903,8,1151,-5,UA,N409UA,207,LGA,IAH,184,1416,9,3
2013,4,7,841,-9,1129,-29,UA,N76504,1410,LGA,IAH,201,1416,8,41
2013,12,11,1530,35,1655,30,MQ,N510MQ,3425,JFK,DCA,49,213,15,30
2013,6,15,1447,-8,1742,-22,UA,N851UA,471,EWR,RSW,151,1068,14,47
2013,6,10,40,161,212,148,B6,N274JB,1109,JFK,RDU,69,427,0,40
2013,12,11,857,-3,1226,16,B6,N570JB,189,JFK,SAN,352,2446,8,57
2013,5,13,1201,-9,1450,-39,UA,N505UA,394,JFK,SFO,326,2586,12,1
2013,12,18,803,8,955,18,EV,N17146,4125,EWR,GSO,67,445,8,3
2013,2,2,1339,-6,1714,9,AA,N338AA,117,JFK,LAX,359,2475,13,39
2013,2,21,1253,8,1615,15,AA,N3HKAA,2253,LGA,MIA,156,1096,12,53
2013,11,5,1709,-11,1908,-12,MQ,N528MQ,3556,LGA,DTW,85,502,17,9
2013,8,28,1009,-6,1152,13,EV,N13965,4198,EWR,BNA,110,748,10,9
2013,7,7,916,-4,1146,-24,AA,N575AA,1223,EWR,DFW,176,1372,9,16
2013,3,18,1658,0,2019,12,B6,N351JB,139,JFK,RSW,169,1074,16,58
2013,2,25,1949,310,2056,300,EV,N14923,4353,EWR,BUF,50,282,19,49
2013,8,4,1703,4,1904,-15,DL,N321NB,2042,EWR,ATL,100,746,17,3
2013,1,1,2116,6,2202,-10,EV,N15912,4404,EWR,PVD,28,160,21,16
2013,8,16,1004,-1,1234,1,EV,N14117,4140,EWR,ATL,124,746,10,4
2013,8,8,552,-8,658,-14,EV,N825AS,5716,JFK,IAD,42,228,5,52
2013,8,21,1941,6,2059,-1,EV,N14916,4312,EWR,DCA,41,199,19,41
2013,5,17,717,47,852,41,EV,N14562,4334,EWR,CMH,78,463,7,17
2013,9,22,628,-2,854,-3,B6,N806JB,211,JFK,LAS,304,2248,6,28
2013,7,10,2119,18,133,33,B6,N534JB,1103,JFK,SJU,196,1598,21,19
2013,7,16,749,-6,855,-35,AA,N4WVAA,309,LGA,ORD,100,733,7,49
2013,3,16,1046,-9,1412,17,VX,N839VA,55,JFK,PSP,365,2378,10,46
2013,6,17,1318,-10,1513,-17,9E,N8800G,3970,EWR,CVG,97,569,13,18
2013,8,24,720,0,811,-20,EV,N12167,4565,EWR,ALB,29,143,7,20
2013,1,26,2308,19,22,25,B6,N266JB,22,JFK,SYR,50,209,23,8
2013,10,22,1519,17,1724,0,EV,N751EV,5199,LGA,CHS,108,641,15,19
2013,6,2,930,-2,1220,-16,B6,N648JB,77,JFK,FLL,139,1069,9,30
2013,3,24,1001,26,1239,9,VX,N848VA,251,JFK,LAS,315,2248,10,1
